,created_date,job_title,company,salary,address,time,link_description,min_salary,max_salary,salary_unit,position,level,city,district
1191,2023-08-01,Chuyên Viên IT Khu Vực Thái Bình,CÔNG TY CỔ PHẦN VACXIN VIỆT NAM - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,Trên 8 triệu,Thái Bình: TP Thái Bình,Còn 13 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-it-khu-vuc-thai-binh/1069064.html?ta_source=JobSearchList_LinkDetail,8,8,million VND,OTHER,UNKNOWN,Thái Bình, TP Thái Bình
1192,2023-08-01,Junior Product Owner - Upto 35M,CÔNG TY TNHH FRIENDIFY AI,18 - 35 triệu,Hồ Chí Minh: Quận 2,Còn 19 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-product-owner-upto-35m/1069463.html?ta_source=JobSearchList_LinkDetail,18,35,million VND,PRODUCT OWNER,JUNIOR,Hồ Chí Minh, Quận 2
1193,2023-08-01,Fullstack (Reactjs-Nodejs) Developer - Upto 45M Net,CÔNG TY TNHH FRIENDIFY AI,20 - 45 triệu,Hồ Chí Minh: Quận 2,Còn 13 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/fullstack-reactjs-nodejs-developer-upto-45m-net/1069140.html?ta_source=JobSearchList_LinkDetail,20,45,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Quận 2
1194,2023-08-01,Java Developer,Trung tâm Phân Tích Dữ Liệu Lớn Viettel - Viettel Big Data Analytics Center,"Tá»›i 3,000 USD",Hà Nội,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-developer/1066089.html?ta_source=JobSearchList_LinkDetail,,"3,000",USD,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội,
1195,2023-08-01,Lập Trình Viên Backend ( .Net),CHI NHÁNH CÔNG TY CỔ PHẦN DƯỢC PHẨM ECO (TP. HÀ NỘI),Thoả thuận,Hồ Chí Minh: Tân Bình,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-backend-net/1069240.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Tân Bình
1196,2023-08-01,Android Developer (Java/Kotlin),Công ty TNHH Dmobin,Tới 25 triệu,Hà Nội: Nam Từ Liêm,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/android-developer-java-kotlin/1069413.html?ta_source=JobSearchList_LinkDetail,,25,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Nam Từ Liêm
1197,2023-08-01,Lập Trình Viên Backend,Pogofdev Software Development,Thoả thuận,Hồ Chí Minh: Quận 5,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-backend/1069054.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Quận 5
1198,2023-08-01,Chuyên Viên Công Nghệ Thông Tin,APEC GLOBAL,Thoả thuận,Hồ Chí Minh: Quận 6,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-cong-nghe-thong-tin/1068660.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Quận 6
1199,2023-08-01,Senior Java Developer,IMT SOLUTIONS CORP,"Tá»›i 1,800 USD",Hồ Chí Minh: Quận 1,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-java-developer/1040173.html?ta_source=JobSearchList_LinkDetail,,"1,800",USD,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh, Quận 1
1200,2023-08-01,Nhân Viên Kỹ Thuật Internet,Công ty Cổ phần viễn thông FPT,Tới 15 triệu,Hà Nội: Hoà ng Mai,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-internet/1068537.html?ta_source=JobSearchList_LinkDetail,,15,million VND,OTHER,INTERN,Hà Nội, Hoà ng Mai
1201,2023-08-01,Backend Developer,Công ty cổ phần EMSO Việt Nam,Tới 25 triệu,Hà Nội: Hai Bà Trưng,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/backend-developer/877959.html?ta_source=JobSearchList_LinkDetail,,25,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Hai Bà Trưng
1202,2023-08-01,Lập Trình Viên Flutter,Công ty cổ phần EMSO Việt Nam,5 - 15 triệu,Hà Nội: Hai Bà Trưng,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-flutter/1039122.html?ta_source=JobSearchList_LinkDetail,5,15,million VND,MOBILE_DEVELOPER,UNKNOWN,Hà Nội, Hai Bà Trưng
1203,2023-08-01,QC Engineer/ Manual Tester (Mid/Sr) - Salary Up To $1500,Công Ty TNHH OKXE Việt Nam,Tới 30 triệu,Hồ Chí Minh: Tân Bình,Còn 19 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/qc-engineer-manual-tester-mid-sr-salary-up-to-1500/1068545.html?ta_source=JobSearchList_LinkDetail,,30,million VND,QA_TESTER,SENIOR,Hồ Chí Minh, Tân Bình
1204,2023-08-01,Junior Database Administrator Specialist,CÔNG TY CỔ PHẦN NATIS VIỆT NAM,Thoả thuận,Hà Nội: Hoà ng Mai,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-database-administrator-specialist/1068542.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,BUSINESS_ANALYST,JUNIOR,Hà Nội, Hoà ng Mai
1205,2023-08-01,Tech-Lead (Trưởng Nhóm Lập Trình),CÔNG TY TNHH 1 THÀNH VIÊN ISOFHCARE,"1,000 - 2,500 USD",Hà Nội: Hai Bà Trưng,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/tech-lead-truong-nhom-lap-trinh/985283.html?ta_source=JobSearchList_LinkDetail,"1,000","2,500",USD,OTHER,LEAD,Hà Nội, Hai Bà Trưng
1206,2023-08-01,Video Editor,Công ty TNHH One View Việt Nam,7 - 10 triệu,Hà Nội,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/video-editor/397756.html?ta_source=JobSearchList_LinkDetail,7,10,million VND,OTHER,UNKNOWN,Hà Nội,
1207,2023-08-01,Giảng Viên Công Nghệ Thông Tin,Phân hiệu trường Đại học Thủy lợi,Thoả thuận,Hồ Chí Minh: Bình Thạnh,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/giang-vien-cong-nghe-thong-tin/1068049.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Bình Thạnh
1208,2023-08-01,Senior Backend Engineer,CÔNG TY TNHH KAMEREO,Tới 50 triệu,Hồ Chí Minh: Bình Thạnh,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-backend-engineer/1068164.html?ta_source=JobSearchList_LinkDetail,,50,million VND,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh, Bình Thạnh
1209,2023-08-01,Backend Developer PHP Junior - Quận 7,CÔNG TY TNHH XUẤT NHẬP KHẨU MT GROUP - CHI NHÁNH MIỀN BẮC,9 - 15 triệu,Hồ Chí Minh: Quận 7,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/backend-developer-php-junior-quan-7/1067492.html?ta_source=JobSearchList_LinkDetail,9,15,million VND,SOFTWARE_ENGINEER,JUNIOR,Hồ Chí Minh, Quận 7
1210,2023-08-01,Nhân Viên Hỗ Trợ Kĩ Thuật (Có Thể Là m Remote),Công Ty Cổ Phần Công Nghệ SellerSmith,Trên 400 USD,Hà Nội,Còn 18 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ho-tro-ki-thuat-co-the-lam-remote/1067677.html?ta_source=JobSearchList_LinkDetail,400,400,USD,OTHER,UNKNOWN,Hà Nội,
1211,2023-08-01,Business Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ HIVETECH VIỆT NAM,"Tá»›i 1,200 USD",Hà Nội: Cầu Giấy,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst/494083.html?ta_source=JobSearchList_LinkDetail,,"1,200",USD,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Cầu Giấy
1212,2023-08-01,Senior Lead Business Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ HIVETECH VIỆT NAM,"Tá»›i 2,000 USD",Hà Nội: Cầu Giấy,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-lead-business-analyst/722951.html?ta_source=JobSearchList_LinkDetail,,"2,000",USD,BUSINESS_ANALYST,LEAD,Hà Nội, Cầu Giấy
1213,2023-08-01,Lập Trình Viên .Net,CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM,"500 - 1,200 USD",Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1068338.html?ta_source=JobSearchList_LinkDetail,500,"1,200",USD,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
1214,2023-08-01,Senior Java Developer Ecm - HCM/HN,Ngân Hà ng TMCP Việt Nam Thịnh Vượng (VPBank),Thoả thuận,Hồ Chí Minh,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-java-developer-ecm-hcm-hn/866494.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh,
1215,2023-08-01,Kỹ Thuật Viên IT Tại Nghệ An,"CÔNG TY Cá»"" PHẦN THÆ¯Æ NG MẠI - DỊCH VỤ PHONG VŨ",7 - 9 triệu,Nghệ An,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ky-thuat-vien-it-tai-nghe-an/1068422.html?ta_source=JobSearchList_LinkDetail,7,9,million VND,OTHER,UNKNOWN,Nghệ An,
1216,2023-08-01,Ruby On Rails Developer,NUS Technology,Thoả thuận,Hồ Chí Minh: Tân Bình,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ruby-on-rails-developer/975440.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Tân Bình
1217,2023-08-01,QA Lead (Onsite Tokyo),CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG TCOM,Thoả thuận,Nước Ngoài,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/qa-lead-onsite-tokyo/1068083.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,QA_TESTER,LEAD,Nước Ngoài,
1218,2023-08-01,QA Lead (Onsite Tokyo),CÔNG TY CỔ PHẦN TCOM,Thoả thuận,Nước Ngoài,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/qa-lead-onsite-tokyo/1068144.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,QA_TESTER,LEAD,Nước Ngoài,
1219,2023-08-01,IT Comtor,CÔNG TY CỔ PHẦN TCOM,Tới 25 triệu,Hà Nội: Thanh Xuân,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-comtor/1068159.html?ta_source=JobSearchList_LinkDetail,,25,million VND,OTHER,UNKNOWN,Hà Nội, Thanh Xuân
1220,2023-08-01,Lập Trình Viên Android,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẦN MỀM VSTECH,Thoả thuận,Hà Nội: Cầu Giấy,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-android/873592.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,MOBILE_DEVELOPER,UNKNOWN,Hà Nội, Cầu Giấy
1221,2023-08-01,Android Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ PADITECH VIỆT NAM,15 - 30 triệu,Hà Nội: Thanh Xuân,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/android-developer/1067712.html?ta_source=JobSearchList_LinkDetail,15,30,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Thanh Xuân
1222,2023-08-01,Kỹ Sư Cầu Nối (Brse),CÔNG TY TNHH RABILOO,"1,000 - 2,500 USD",Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ky-su-cau-noi-brse/812229.html?ta_source=JobSearchList_LinkDetail,"1,000","2,500",USD,OTHER,UNKNOWN,Hà Nội, Nam Từ Liêm
1223,2023-08-01,Chief Technology Officer,CÔNG TY TNHH CLOUD ACE,Thoả thuận,Hồ Chí Minh: Quận 4,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chief-technology-officer/1036772.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Quận 4
1224,2023-08-01,Data Engineer (Big Data Database/Python/Scala),Công ty cổ phần công nghệ - viễn thông Elcom,"Tá»›i 1,300 USD",Hà Nội: Cầu Giấy,Còn 13 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/data-engineer-big-data-database-python-scala/1068085.html?ta_source=JobSearchList_LinkDetail,,"1,300",USD,DATA_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
1225,2023-08-01,IT Communicator (Từ N2 Tiếng Nhật) - Up To 25M,Nissho Electronics Việt Nam,15 - 25 triệu,Hà Nội: Đống Đa,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-communicator-tu-n2-tieng-nhat-up-to-25m/955532.html?ta_source=JobSearchList_LinkDetail,15,25,million VND,OTHER,UNKNOWN,Hà Nội, Đống Đa
1226,2023-08-01,Trưởng Nhóm Triển Khai Phần Mềm,Công ty cổ phần BDA.SC,Trên 12 triệu,Hà Nội: Cầu Giấy,Còn 18 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/truong-nhom-trien-khai-phan-mem/960377.html?ta_source=JobSearchList_LinkDetail,12,12,million VND,SOFTWARE_ENGINEER,LEAD,Hà Nội, Cầu Giấy
1227,2023-08-01,Senior Database Administrator Specialist,CÔNG TY CỔ PHẦN NATIS VIỆT NAM,"Tá»›i 1,500 USD",Hà Nội: Hoà ng Mai: Hồ Chí Minh: Thủ Đức,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-database-administrator-specialist/1068243.html?ta_source=JobSearchList_LinkDetail,,"1,500",USD,BUSINESS_ANALYST,SENIOR,Hà Nội, Hoà ng Mai
1228,2023-08-01,IT Helpdesk,Công ty cổ phần HBLab (Hedspi Brothers Lab),Tới 12 triệu,Hà Nội: Cầu Giấy,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-helpdesk/1068201.html?ta_source=JobSearchList_LinkDetail,,12,million VND,IT_SUPPORT,UNKNOWN,Hà Nội, Cầu Giấy
1229,2023-08-01,Mobile Game Tester (Junior),CÔNG TY CỔ PHẦN ĐẦU TƯ GIÁO DỤC VÀ TRUYỀN THÔNG QUỐC TẾ,Tới 15 triệu,Hà Nội: Cầu Giấy,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/mobile-game-tester-junior/1068134.html?ta_source=JobSearchList_LinkDetail,,15,million VND,MOBILE_DEVELOPER,JUNIOR,Hà Nội, Cầu Giấy
1230,2023-08-01,Android Developer (Middle Level),Công ty TNHH Welly Global,Tới 20 triệu,Hà Nội: Cầu Giấy,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/android-developer-middle-level/1067679.html?ta_source=JobSearchList_LinkDetail,,20,million VND,SOFTWARE_ENGINEER,MIDDLE,Hà Nội, Cầu Giấy
1231,2023-08-01,Senior 3D Technical Artist,Công Ty TNHH Remote Resources VietNam,40 - 70 triệu,Hồ Chí Minh: Quận 5,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-3d-technical-artist/1041268.html?ta_source=JobSearchList_LinkDetail,40,70,million VND,OTHER,SENIOR,Hồ Chí Minh, Quận 5
1232,2023-08-01,QA Automation Lead,EMOTIV TECHNOLOGY VIETNAM,Trên 25 triệu,Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/qa-automation-lead/1067643.html?ta_source=JobSearchList_LinkDetail,25,25,million VND,QA_TESTER,LEAD,Hà Nội, Nam Từ Liêm
1233,2023-08-01,"Thực Tập Lập Trình PHP (Laravel, Vue JS)",Công ty TNHH Smartbooks,2 - 8 triệu,Hà Nội: Nam Từ Liêm,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-lap-trinh-php-laravel-vue-js/1067613.html?ta_source=JobSearchList_LinkDetail,2,8,million VND,SOFTWARE_ENGINEER,INTERN,Hà Nội, Nam Từ Liêm
1234,2023-08-01,Lập Trình Viên Flutter,Công ty Cổ phần Công nghệ thông tin Đông Nam Á,Tới 25 triệu,Hà Nội: Thanh Xuân,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-flutter/973785.html?ta_source=JobSearchList_LinkDetail,,25,million VND,MOBILE_DEVELOPER,UNKNOWN,Hà Nội, Thanh Xuân
1235,2023-08-01,Project Manager (Up To 1500$),BSS Group,Tới 30 triệu,Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/project-manager-up-to-1500/522689.html?ta_source=JobSearchList_LinkDetail,,30,million VND,PROJECT_MANAGER,MANAGER,Hà Nội,
1236,2023-08-01,An Ninh Mạng (IT Security),CÔNG TY CỔ PHẨN TÀI VIỆT,Thoả thuận,Hồ Chí Minh: Phú Nhuận,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/an-ninh-mang-it-security/1040076.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Phú Nhuận
1237,2023-08-01,PR Marketing,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ GADGET,Thoả thuận,Hà Nội: Hà Đông,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/pr-marketing/1067764.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,MARKETING,UNKNOWN,Hà Nội, Hà Đông
1238,2023-08-01,Graphic Designer Kiêm Video Editor,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ GADGET,Thoả thuận,Hà Nội: Hà Đông,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/graphic-designer-kiem-video-editor/1034594.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,UI_UX_DESIGNER,UNKNOWN,Hà Nội, Hà Đông
